TRIM4	NM_033017
TRIM44	NM_017583
TRIM45	NM_001145635
TRIM52	NM_032765
TRIM56	NM_030961
TRIM68	NM_001304496
TRIM9	NM_015163
TRIP11	NM_001321851
TRIP4	NM_001321924
TRIT1	NM_001312691
TRMT11	NM_001031712
TRMT12	NM_017956
TRMT61A	NM_152307
TRMU	NM_001282782
TRNP1	NM_001013642
TRPA1	NM_007332
TRPC1	NM_001251845
TRPC3	NM_001130698
TRPM4	NM_001195227
TRPM7	NM_001301212
TRPS1	NM_001282902
TRRAP	NM_001244580
TRUB1	NM_139169
TSC22D4	NM_001303043
TSEN15	NM_001127394
TSEN2	NM_001145392
TSHB	NM_000549
TSKU	NM_001258210
TSN	NM_001261401
TSNARE1	NM_001291931
TSPAN12	NM_012338
TSPAN13	NM_014399
TSPAN14	NM_001128309
TSPAN15	NM_012339
TSPAN2	NM_001308315
TSPAN3	NM_001168412
TSPAN5	NM_005723
TSPAN9	NM_001168320
TSPYL4	NM_021648
TSTA3	NM_001317783
TTBK1	NM_032538
TTBK2	NM_173500
TTC1	NM_001282500
TTC12	NM_001318533
TTC14	NM_001042601
TTC17	NM_001307943
TTC21B	NM_024753
TTC23L	NM_001317949
TTC26	NM_001144920
TTC27	NM_001193509
TTC28	NM_001145418
TTC30A	NM_152275
TTC30B	NM_152517
TTC32	NM_001008237
TTC33	NM_012382
TTC39B	NM_001168339
TTC4	NM_001291333
TTC5	NM_138376
TTC8	NM_001288781
TTF1	NM_001205296
TTF2	NM_003594
TTK	NM_001166691
TTLL1	NM_012263
TTLL12	NM_015140
TTLL2	NM_031949
TTLL4	NM_014640
TTLL7	NM_001350214
TUBA1A	NM_001270399
TUBA1B	NM_006082
TUBA1C	NM_001303114
TUBB	NM_001293212
TUBB2B	NM_178012
TUBB3	NM_001197181
TUBB6	NM_001303524
TUBGCP3	NM_001286277
TUBGCP5	NM_001102610
TUFM	NM_003321
TUSC3	NM_006765
TWF1	NM_001242397
TWF2	NM_007284
TWIST1	NM_000474
TWISTNB	NM_001002926
TWSG1	NM_020648
TXLNA	NM_175852
TXLNB	NM_153235
TXN	NM_001244938
TXN2	NM_012473
TXNIP	NM_001313972
TXNL1	NM_004786
TXNL4A	NM_001303471
TYK2	NM_003331
TYRO3	NM_006293
TYSND1	NM_001040273
U2AF1	NM_001025203
UACA	NM_001008224
UAP1	NM_001324113
UAP1L1	NM_207309
UBA2	NM_005499
UBA3	NM_003968
UBA52	NM_001033930
UBA6	NM_018227
UBAC1	NM_016172
UBASH3B	NM_032873
UBC	NM_021009
UBE2B	NM_003337
UBE2D2	NM_003339
UBE2E2	NM_152653
UBE2E3	NM_001278554
UBE2F	NM_001278305
UBE2G1	NM_003342
UBE2G2	NM_001202489
UBE2H	NM_001202498
UBE2J1	NM_016021
UBE2J2	NM_058167
UBE2K	NM_001111112
UBE2L3	NM_001256355
UBE2M	NM_003969
UBE2N	NM_003348
UBE2Q2	NM_001145335
UBE2S	NM_014501
UBE2T	NM_001310326
UBE2V1	NM_001032288
UBE2V2	NM_003350
UBE2W	NM_001001481
UBE3A	NM_000462
UBE3C	NM_014671
UBE4A	NM_001204077
UBE4B	NM_001105562
UBIAD1	NM_013319
UBL5	NM_001048241
UBL7	NM_001286739
UBLCP1	NM_145049
UBN2	NM_173569
UBOX5	NM_001267584
UBR1	NM_174916
UBR2	NM_001184801
UBR3	NM_172070
UBR4	NM_020765
UBR5	NM_001282873
UBTD2	NM_152277
UBXN1	NM_001286077
UBXN2A	NM_181713
UBXN2B	NM_001077619
UBXN4	NM_014607
UBXN7	NM_015562
UBXN8	NM_001282189
UCHL1	NM_004181
UCHL3	NM_001270952
UCK2	NM_012474
UCP2	NM_003355
UEVLD	NM_001040697
UFM1	NM_001286703
UFSP2	NM_018359
UGCG	NM_003358
UGDH	NM_001184700
UGGT1	NM_020120
UGGT2	NM_020121
UGT3A2	NM_001168316
UGT8	NM_001128174
UHMK1	NM_001184763
UHRF1	NM_001048201
UHRF1BP1L	NM_001006947
UHRF2	NM_152896
UIMC1	NM_001199297
ULBP1	NM_025218
ULBP2	NM_025217
ULBP3	NM_024518
ULK1	NM_003565
ULK2	NM_001142610
ULK4	NM_001322500
UMPS	NM_000373
UNC13B	NM_001330653
UNC5B	NM_001244889
UNC5C	NM_003728
UNG	NM_003362
UPF2	NM_015542
UPF3A	NM_001353646
UPP1	NM_001287426
UQCR11	NM_006830
UQCRB	NM_001199975
UQCRC1	NM_003365
UQCRFS1	NM_006003
URGCP-MRPS24	NM_001204871
URM1	NM_001135947
USE1	NM_018467
USF1	NM_001276373
USF3	NM_001009899
USO1	NM_001290049
USP1	NM_001017415
USP10	NM_001272075
USP12	NM_182488
USP13	NM_003940
USP15	NM_001252078
USP18	NM_017414
USP2	NM_001243759
USP22	NM_015276
USP25	NM_001283041
USP28	NM_001301029
USP3	NM_001256702
USP32	NM_032582
USP33	NM_015017
USP36	NM_001321291
USP38	NM_001290325
USP39	NM_001256725
USP4	NM_001251877
USP43	NM_001267576
USP45	NM_001080481
USP46	NM_001134223
USP47	NM_001282659
USP48	NM_001032730
USP6NL	NM_001080491
USP7	NM_001286457
USPL1	NM_001321532
UST	NM_005715
UTP20	NM_014503
UTP23	NM_032334
UTP3	NM_020368
UTP6	NM_018428
UVRAG	NM_003369
UXS1	NM_001253875
VAMP2	NM_014232
VAMP4	NM_001185127
VAMP8	NM_003761
VAPA	NM_003574
VAPB	NM_001195677
VASH1	NM_014909
VAV2	NM_001134398
VAX2	NM_012476
VCAN	NM_001126336
VCPIP1	NM_025054
VDAC1	NM_003374
VDAC2	NM_001184783
VDAC3	NM_001135694
VDR	NM_000376
VEGFA	NM_001025366
VEZF1	NM_007146
VGLL3	NM_001320493
VHL	NM_000551
VIPR1	NM_001251882
VKORC1	NM_001311311
VKORC1L1	NM_001284342
VLDLR	NM_001018056
VPS11	NM_001290185
VPS13C	NM_001018088
VPS13D	NM_015378
VPS18	NM_020857
VPS26A	NM_001035260
VPS33A	NM_001351018
VPS33B	NM_001289148
VPS36	NM_001282168
VPS37B	NM_024667
VPS37C	NM_017966
VPS39	NM_001301138
VPS45	NM_001279353
VPS4B	NM_004869
VPS53	NM_001128159
VRK1	NM_003384
VSIG10	NM_019086
VTA1	NM_001286371
VWDE	NM_001135924
WAC	NM_016628
WARS2	NM_015836
WASF1	NM_001024934
WASF2	NM_001201404
WASF3	NM_001291965
WASL	NM_003941
WBP4	NM_007187
WDFY1	NM_020830
WDFY2	NM_052950
WDR1	NM_005112
WDR18	NM_024100
WDR26	NM_001115113
WDR31	NM_001006615
WDR36	NM_139281
WDR37	NM_014023
WDR4	NM_001260474
WDR41	NM_018268
WDR43	NM_015131
WDR47	NM_001142550
WDR59	NM_001324171
WDR60	NM_001350914
WDR63	NM_001288563
WDR7	NM_015285
WDR70	NM_018034
WDR75	NM_001303096
WDR82	NM_025222
WDR89	NM_001008726
WDR91	NM_014149
WDSUB1	NM_001128212
WDTC1	NM_001276252
WDYHV1	NM_001283024
WEE1	NM_001143976
WFS1	NM_001145853
WHAMM	NM_001080435
WIPF2	NM_133264
WIPF3	NM_001080529
WIPI2	NM_001033518
WISP2	NM_001323369
WISP3	NM_003880
WLS	NM_001002292
WNT5A	NM_001256105
WNT9A	NM_003395
WNT9B	NM_001320458
WRB	NM_001146218
WRNIP1	NM_020135
WSB1	NM_015626
WTAP	NM_001270531
WWC1	NM_001161661
WWOX	NM_001291997
WWP1	NM_007013
WWP2	NM_001270453
XBP1	NM_001079539
XKR5	NM_001289973
XKR6	NM_173683
XPNPEP1	NM_001167604
XPO1	NM_003400
XPO4	NM_022459
XPO6	NM_001270940
XPO7	NM_015024
XPOT	NM_007235
XPR1	NM_001135669
XRCC1	NM_006297
XRCC2	NM_005431
XRCC5	NM_021141
XRN2	NM_001317960
XYLB	NM_001349179
XYLT2	NM_022167
YAF2	NM_001190977
YBX1	NM_004559
YEATS2	NM_001351369
YEATS4	NM_001300950
YES1	NM_005433
YIPF1	NM_018982
YIPF3	NM_015388
YIPF4	NM_032312
YKT6	NM_006555
YLPM1	NM_019589
YOD1	NM_001276320
YPEL2	NM_001005404
YTHDC1	NM_001031732
YTHDC2	NM_022828
YTHDF1	NM_017798
YTHDF2	NM_001172828
YTHDF3	NM_001277813
YWHAE	NM_006761
YWHAG	NM_012479
YWHAQ	NM_006826
YY1	NM_003403
ZBED3	NM_032367
ZBED4	NM_014838
ZBED5	NM_001143667
ZBTB10	NM_001105539
ZBTB16	NM_001018011
ZBTB24	NM_014797
ZBTB26	NM_001304363
ZBTB3	NM_024784
ZBTB34	NM_001099270
ZBTB39	NM_014830
ZBTB40	NM_001083621
ZBTB43	NM_001135776
ZBTB44	NM_001301098
ZBTB6	NM_006626
ZBTB8B	NM_001145720
ZC3H11A	NM_001319238
ZC3H12A	NM_001323550
ZC3H15	NM_018471
ZC3H18	NM_001294340
ZC3H3	NM_015117
ZC3H6	NM_198581
ZC3H7B	NM_017590
ZC3H8	NM_032494
ZC3HAV1	NM_020119
ZC3HC1	NM_001282190
ZCCHC10	NM_001300816
ZCCHC24	NM_153367
ZCCHC3	NM_033089
ZCCHC4	NM_001318148
ZCCHC7	NM_001289119
ZCCHC8	NM_017612
ZCCHC9	NM_001131035
ZDBF2	NM_001285549
ZDHHC13	NM_001001483
ZDHHC17	NM_015336
ZDHHC18	NM_032283
ZDHHC2	NM_016353
ZDHHC20	NM_001286638
ZDHHC21	NM_001354118
ZDHHC5	NM_015457
ZDHHC7	NM_001145548
ZEB1	NM_001128128
ZEB2	NM_001171653
ZER1	NM_006336
ZFAND1	NM_001170796
ZFAND2A	NM_182491
ZFAND3	NM_021943
ZFAND6	NM_001242911
ZFHX4	NM_024721
ZFP1	NM_001318469
ZFP28	NM_001308440
ZFP30	NM_001320666
ZFP36	NM_003407
ZFP36L2	NM_006887
ZFP37	NM_001282515
ZFP41	NM_001271156
ZFP62	NM_001172638
ZFP64	NM_001319146
ZFP82	NM_001321917
ZFPM1	NM_153813
ZFR	NM_016107
ZFYVE1	NM_001281734
ZFYVE16	NM_001105251
ZFYVE26	NM_015346
ZFYVE27	NM_001002261
ZFYVE28	NM_001172656
ZFYVE9	NM_004799
ZHX1	NM_001017926
ZHX1-C8orf76	NM_001204180
ZIK1	NM_001010879
ZKSCAN1	NM_001287054
ZKSCAN2	NM_001012981
ZKSCAN4	NM_001304506
ZMAT3	NM_022470
ZMIZ1	NM_020338
ZMYM1	NM_001289088
ZMYM2	NM_001190964
ZMYM4	NM_001350138
ZMYM5	NM_001039649
ZMYM6	NM_007167
ZMYND19	NM_138462
ZNF10	NM_015394
ZNF100	NM_173531
ZNF101	NM_001300949
ZNF107	NM_001013746
ZNF114	NM_001331097
ZNF12	NM_006956
ZNF121	NM_001008727
ZNF131	NM_001297548
ZNF133	NM_001083330
ZNF134	NM_003435
ZNF136	NM_001348013
ZNF138	NM_001160183
ZNF14	NM_021030
ZNF140	NM_001300776
ZNF143	NM_001282656
ZNF148	NM_001348424
ZNF155	NM_001260486
ZNF16	NM_001029976
ZNF160	NM_001102603
ZNF18	NM_001303281
ZNF180	NM_001278508
ZNF181	NM_001029997
ZNF184	NM_001318891
ZNF195	NM_001130519
ZNF2	NM_001017396
ZNF200	NM_001145446
ZNF202	NM_001301779
ZNF207	NM_001032293
ZNF211	NM_001265597
ZNF212	NM_012256
ZNF213	NM_001134655
ZNF215	NM_013250
ZNF221	NM_001297588
ZNF222	NM_001129996
ZNF223	NM_013361
ZNF224	NM_001321645
ZNF225	NM_001321685
ZNF226	NM_001032372
ZNF227	NM_001289166
ZNF229	NM_001278510
ZNF23	NM_001304492
ZNF230	NM_006300
ZNF233	NM_001207005
ZNF234	NM_001144824
ZNF235	NM_004234
ZNF239	NM_001099282
ZNF24	NM_001308123
ZNF248	NM_001267597
ZNF25	NM_001329648
ZNF250	NM_001109689
ZNF251	NM_138367
ZNF253	NM_001331134
ZNF254	NM_001278661
ZNF256	NM_005773
ZNF26	NM_001256279
ZNF260	NM_001012756
ZNF263	NM_005741
ZNF264	NM_003417
ZNF266	NM_001271314
ZNF267	NM_001265588
ZNF268	NM_001165881
ZNF273	NM_021148
ZNF274	NM_001278734
ZNF28	NM_006969
ZNF280B	NM_080764
ZNF280D	NM_001002843
ZNF281	NM_001281293
ZNF282	NM_001303481
ZNF283	NM_001297752
ZNF284	NM_001037813
ZNF285	NM_001291488
ZNF286A	NM_001130842
ZNF286B	NM_001145045
ZNF287	NM_020653
ZNF292	NM_015021
ZNF3	NM_001278284
ZNF30	NM_001099437
ZNF300	NM_001172831
ZNF302	NM_001012320
ZNF304	NM_001290318
ZNF317	NM_001190791
ZNF318	NM_014345
ZNF32	NM_001005368
ZNF324	NM_014347
ZNF324B	NM_207395
ZNF329	NM_024620
ZNF330	NM_001292002
ZNF331	NM_001079906
ZNF333	NM_001300912
ZNF334	NM_001270497
ZNF337	NM_001290261
ZNF33A	NM_001278170
ZNF33B	NM_001305033
ZNF34	NM_001286769
ZNF341	NM_001282933
ZNF343	NM_001282495
ZNF345	NM_001242472
ZNF346	NM_001308213
ZNF354A	NM_001324339
ZNF354B	NM_058230
ZNF354C	NM_014594
ZNF37A	NM_001007094
ZNF384	NM_001039920
ZNF385B	NM_001113397
ZNF391	NM_001076781
ZNF394	NM_001345967
ZNF395	NM_018660
ZNF414	NM_001146175
ZNF416	NM_017879
ZNF419	NM_001098491
ZNF420	NM_144689
ZNF426	NM_001300883
ZNF429	NM_001001415
ZNF430	NM_001172671
ZNF431	NM_001319124
ZNF432	NM_001322284
ZNF433	NM_001080411
ZNF438	NM_001143766
ZNF44	NM_001164276
ZNF440	NM_152357
ZNF441	NM_152355
ZNF442	NM_030824
ZNF443	NM_005815
ZNF445	NM_181489
ZNF446	NM_001304453
ZNF45	NM_003425
ZNF451	NM_001031623
ZNF460	NM_006635
ZNF461	NM_001297623
ZNF468	NM_001008801
ZNF470	NM_001001668
ZNF471	NM_001321768
ZNF48	NM_001214906
ZNF480	NM_001297624
ZNF485	NM_001318140
ZNF487	NM_001355444
ZNF488	NM_001346932
ZNF491	NM_152356
ZNF492	NM_020855
ZNF496	NM_032752
ZNF501	NM_001258280
ZNF506	NM_001099269
ZNF507	NM_001136156
ZNF514	NM_001318005
ZNF517	NM_001317936
ZNF518A	NM_001278524
ZNF519	NM_145287
ZNF521	NM_001308225
ZNF525	NM_001348156
ZNF527	NM_032453
ZNF530	NM_001321981
ZNF543	NM_213598
ZNF544	NM_001320767
ZNF546	NM_001297763
ZNF548	NM_001172773
ZNF549	NM_001199295
ZNF551	NM_001270938
ZNF552	NM_024762
ZNF555	NM_001172775
ZNF557	NM_001044387
ZNF559	NM_001202406
ZNF561	NM_001330365
ZNF562	NM_001130031
ZNF564	NM_144976
ZNF566	NM_001145343
ZNF57	NM_001319083
ZNF572	NM_152412
ZNF573	NM_001172689
ZNF574	NM_001330519
ZNF575	NM_174945
ZNF579	NM_152600
ZNF582	NM_001320371
ZNF583	NM_001159860
ZNF584	NM_001318002
ZNF585A	NM_001288800
ZNF585B	NM_152279
ZNF586	NM_001077426
ZNF587	NM_001204817
ZNF589	NM_016089
ZNF592	NM_014630
ZNF594	NM_032530
ZNF595	NM_001286052
ZNF598	NM_178167
ZNF599	NM_001007248
ZNF605	NM_001164715
ZNF607	NM_001172677
ZNF610	NM_001161425
ZNF611	NM_001161499
ZNF613	NM_001031721
ZNF614	NM_025040
ZNF615	NM_001199324
ZNF616	NM_178523
ZNF619	NM_001145082
ZNF620	NM_001256167
ZNF621	NM_001098414
ZNF622	NM_033414
ZNF623	NM_001082480
ZNF624	NM_020787
ZNF625	NM_145233
ZNF627	NM_001290083
ZNF629	NM_001080417
ZNF638	NM_001014972
ZNF641	NM_001172681
ZNF644	NM_016620
ZNF652	NM_001145365
ZNF655	NM_001009958
ZNF669	NM_001142572
ZNF670	NM_001204220
ZNF675	NM_138330
ZNF677	NM_001317998
ZNF678	NM_178549
ZNF680	NM_001130022
ZNF681	NM_138286
ZNF682	NM_001077349
ZNF684	NM_152373
ZNF688	NM_001024683
ZNF689	NM_138447
ZNF695	NM_001204221
ZNF696	NM_030895
ZNF697	NM_001080470
ZNF7	NM_001282795
ZNF700	NM_001271848
ZNF701	NM_001172655
ZNF703	NM_025069
ZNF706	NM_001042510
ZNF708	NM_001297560
ZNF71	NM_021216
ZNF714	NM_182515
ZNF720	NM_001130913
ZNF74	NM_001256523
ZNF746	NM_001163474
ZNF747	NM_001305018
ZNF749	NM_001023561
ZNF75A	NM_001302109
ZNF761	NM_001008401
ZNF764	NM_001172679
ZNF765	NM_001040185
ZNF766	NM_001010851
ZNF77	NM_021217
ZNF770	NM_014106
ZNF771	NM_001142305
ZNF772	NM_001024596
ZNF773	NM_001304334
ZNF774	NM_001004309
ZNF775	NM_173680
ZNF776	NM_173632
ZNF777	NM_015694
ZNF778	NM_001201407
ZNF780A	NM_001010880
ZNF780B	NM_001005851
ZNF781	NM_152605
ZNF784	NM_203374
ZNF786	NM_152411
ZNF787	NM_001002836
ZNF789	NM_001013258
ZNF79	NM_001286696
ZNF790	NM_001242800
ZNF792	NM_175872
ZNF793	NM_001013659
ZNF799	NM_001080821
ZNF8	NM_021089
ZNF800	NM_176814
ZNF805	NM_001023563
ZNF808	NM_001039886
ZNF823	NM_001080493
ZNF83	NM_001105549
ZNF836	NM_001102657
ZNF837	NM_138466
ZNF839	NM_001267827
ZNF84	NM_001127372
ZNF841	NM_001136499
ZNF843	NM_001136509
ZNF845	NM_001321522
ZNF846	NM_001077624
ZNF862	NM_001099220
ZNF883	NM_001101338
ZNF91	NM_001300951
ZNF92	NM_001287532
ZNHIT6	NM_001170670
ZNRF1	NM_032268
ZNRF3	NM_001206998
ZRANB2	NM_005455
ZSCAN12	NM_001163391
ZSCAN16	NM_001320555
ZSCAN2	NM_001007072
ZSCAN20	NM_145238
ZSCAN22	NM_001321116
ZSCAN23	NM_001012455
ZSWIM6	NM_020928
ZW10	NM_004724
ZWINT	NM_001005413
ZYG11B	NM_024646
